,"317","0","Balance brought down","770","2015-01-02 13:11:03"
,"318","0","Balance brought down","770","2015-01-02 13:11:03"
,"319","0","Balance brought down","1810","2015-01-02 13:11:03"
,"320","0","Balance brought down","770","2015-01-02 13:11:03"
,"321","0","Balance brought down","770","2015-01-02 13:11:03"
,"322","0","Balance brought down","770","2015-01-02 13:11:03"
,"323","0","Balance brought down","770","2015-01-02 13:11:03"
,"324","0","Balance brought down","1810","2015-01-02 13:11:03"
,"326","0","Balance brought down","770","2015-01-02 13:11:03"
,"327","0","Balance brought down","7695","2015-01-02 13:11:03"
,"328","0","Balance brought down","770","2015-01-02 13:11:03"
,"329","0","Balance brought down","1785","2015-01-02 13:11:03"
,"330","0","Balance brought down","770","2015-01-02 13:11:03"
,"331","0","Balance brought down","770","2015-01-02 13:11:03"
,"332","0","Balance brought down","5696","2015-01-02 13:11:03"
,"333","0","Balance brought down","770","2015-01-02 13:11:03"
,"335","0","Balance brought down","770","2015-01-02 13:11:03"
,"336","0","Balance brought down","770","2015-01-02 13:11:03"
,"337","0","Balance brought down","770","2015-01-02 13:11:03"
,"338","0","Balance brought down","770","2015-01-02 13:11:03"
,"340","0","Balance brought down","770","2015-01-02 13:11:03"
,"341","0","Balance brought down","770","2015-01-02 13:11:03"
,"342","0","Balance brought down","770","2015-01-02 13:11:03"
,"343","0","Balance brought down","770","2015-01-02 13:11:03"
,"344","0","Balance brought down","770","2015-01-02 13:11:03"
,"345","0","Balance brought down","770","2015-01-02 13:11:03"
,"346","0","Balance brought down","1290","2015-01-02 13:11:03"
,"347","0","Balance brought down","770","2015-01-02 13:11:03"
,"348","0","Balance brought down","770","2015-01-02 13:11:03"
,"349","0","Balance brought down","770","2015-01-02 13:11:03"
,"350","0","Balance brought down","770","2015-01-02 13:11:03"
,"351","0","Balance brought down","770","2015-01-02 13:11:03"
,"353","0","Balance brought down","770","2015-01-02 13:11:03"
,"355","0","Balance brought down","2038","2015-01-02 13:11:03"
,"356","0","Balance brought down","770","2015-01-02 13:11:03"
,"357","0","Balance brought down","770","2015-01-02 13:11:03"
,"358","0","Balance brought down","770","2015-01-02 13:11:03"
,"361","0","Balance brought down","770","2015-01-02 13:11:03"
,"363","0","Balance brought down","770","2015-01-02 13:11:03"
,"364","0","Balance brought down","770","2015-01-02 13:11:03"
,"365","0","Balance brought down","770","2015-01-02 13:11:03"
,"366","0","Balance brought down","770","2015-01-02 13:11:03"
,"367","0","Balance brought down","1290","2015-01-02 13:11:03"
,"368","0","Balance brought down","770","2015-01-02 13:11:03"
,"369","0","Balance brought down","770","2015-01-02 13:11:03"
,"370","0","Balance brought down","770","2015-01-02 13:11:03"
,"371","0","Balance brought down","770","2015-01-02 13:11:03"
,"372","0","Balance brought down","1290","2015-01-02 13:11:03"
,"373","0","Balance brought down","770","2015-01-02 13:11:03"
,"374","0","Balance brought down","770","2015-01-02 13:11:03"
,"375","0","Balance brought down","1703","2015-01-02 13:11:03"
,"376","0","Balance brought down","2210","2015-01-02 13:11:03"
,"377","0","Balance brought down","1292","2015-01-02 13:11:03"
,"378","0","Balance brought down","770","2015-01-02 13:11:03"
,"379","0","Balance brought down","770","2015-01-02 13:11:03"
,"380","0","Balance brought down","770","2015-01-02 13:11:03"
,"381","0","Balance brought down","1848","2015-01-02 13:11:03"
,"382","0","Balance brought down","770","2015-01-02 13:11:03"
,"383","0","Balance brought down","770","2015-01-02 13:11:03"
,"384","0","Balance brought down","770","2015-01-02 13:11:03"
,"385","0","Balance brought down","770","2015-01-02 13:11:03"
,"386","0","Balance brought down","1286","2015-01-02 13:11:03"
,"387","0","Balance brought down","770","2015-01-02 13:11:03"
,"388","0","Balance brought down","770","2015-01-02 13:11:03"
,"389","0","Balance brought down","770","2015-01-02 13:11:03"
,"390","0","Balance brought down","770","2015-01-02 13:11:03"
,"391","0","Balance brought down","770","2015-01-02 13:11:03"
,"392","0","Balance brought down","770","2015-01-02 13:11:03"
,"393","0","Balance brought down","770","2015-01-02 13:11:03"
,"394","0","Balance brought down","770","2015-01-02 13:11:03"
,"395","0","Balance brought down","770","2015-01-02 13:11:03"
,"396","0","Balance brought down","770","2015-01-02 13:11:03"
,"397","0","Balance brought down","770","2015-01-02 13:11:03"
,"398","0","Balance brought down","770","2015-01-02 13:11:03"
,"399","0","Balance brought down","770","2015-01-02 13:11:03"
,"400","0","Balance brought down","1290","2015-01-02 13:11:03"
,"401","0","Balance brought down","770","2015-01-02 13:11:03"
,"403","0","Balance brought down","770","2015-01-02 13:11:03"
,"404","0","Balance brought down","770","2015-01-02 13:11:03"
,"405","0","Balance brought down","770","2015-01-02 13:11:03"
,"406","0","Balance brought down","771","2015-01-02 13:11:03"
,"407","0","Balance brought down","771","2015-01-02 13:11:03"
,"409","0","Balance brought down","1658","2015-01-02 13:11:03"
,"410","0","Balance brought down","772","2015-01-02 13:11:03"
,"411","0","Balance brought down","772","2015-01-02 13:11:03"
,"412","0","Balance brought down","772","2015-01-02 13:11:03"
,"413","0","Balance brought down","772","2015-01-02 13:11:03"
,"417","0","Balance brought down","773","2015-01-02 13:11:03"
,"419","0","Balance brought down","774","2015-01-02 13:11:03"
,"420","0","Balance brought down","774","2015-01-02 13:11:03"
,"421","0","Balance brought down","774","2015-01-02 13:11:03"
,"422","0","Balance brought down","774","2015-01-02 13:11:03"
,"424","0","Balance brought down","774","2015-01-02 13:11:03"
,"425","0","Balance brought down","1782","2015-01-02 13:11:03"
,"426","0","Balance brought down","1784","2015-01-02 13:11:03"
,"427","0","Balance brought down","774","2015-01-02 13:11:03"
,"428","0","Balance brought down","775","2015-01-02 13:11:03"
,"429","0","Balance brought down","776","2015-01-02 13:11:03"
,"431","0","Balance brought down","776","2015-01-02 13:11:03"
,"432","0","Balance brought down","776","2015-01-02 13:11:03"
,"433","0","Balance brought down","776","2015-01-02 13:11:03"
,"434","0","Balance brought down","777","2015-01-02 13:11:03"
,"435","0","Balance brought down","2648","2015-01-02 13:11:03"
,"436","0","Balance brought down","778","2015-01-02 13:11:03"
,"437","0","Balance brought down","778","2015-01-02 13:11:03"
,"439","0","Balance brought down","778","2015-01-02 13:11:03"
,"441","0","Balance brought down","779","2015-01-02 13:11:03"
,"442","0","Balance brought down","780","2015-01-02 13:11:03"
,"443","0","Balance brought down","780","2015-01-02 13:11:03"
,"444","0","Balance brought down","780","2015-01-02 13:11:03"
,"445","0","Balance brought down","780","2015-01-02 13:11:03"
,"446","0","Balance brought down","780","2015-01-02 13:11:03"
,"447","0","Balance brought down","780","2015-01-02 13:11:03"
,"448","0","Balance brought down","1386","2015-01-02 13:11:03"
,"449","0","Balance brought down","1301","2015-01-02 13:11:03"
,"450","0","Balance brought down","781","2015-01-02 13:11:03"
,"451","0","Balance brought down","782","2015-01-02 13:11:03"
,"452","0","Balance brought down","782","2015-01-02 13:11:03"
,"453","0","Balance brought down","783","2015-01-02 13:11:03"
,"455","0","Balance brought down","784","2015-01-02 13:11:03"
,"456","0","Balance brought down","784","2015-01-02 13:11:03"
,"457","0","Balance brought down","784","2015-01-02 13:11:03"
,"458","0","Balance brought down","784","2015-01-02 13:11:03"
,"459","0","Balance brought down","784","2015-01-02 13:11:03"
,"460","0","Balance brought down","785","2015-01-02 13:11:03"
,"461","0","Balance brought down","785","2015-01-02 13:11:03"
